Label,area_0,area_1,area_2,area_3,area_4,perimeter_0,circularity_0,mean_intensity,std_intensity
Uninfected,2689.0,0,0,0,0,200.31,0.8422,117.208,68.4424
Uninfected,2864.0,0,0,0,0,208.17,0.8305,124.0876,61.8383
Uninfected,2836.5,0,0,0,0,206.89,0.8327,122.0034,64.0052
Uninfected,2838.0,0,0,0,0,205.14,0.8475,126.6821,67.1023
Uninfected,2783.5,0,0,0,0,208.07,0.808,127.9026,70.2658
Uninfected,2987.0,0,0,0,0,210.99,0.8431,127.9265,60.6424
Uninfected,2818.0,0,0,0,0,211.48,0.7918,121.9861,63.9863
Uninfected,2878.0,0,0,0,0,208.31,0.8335,125.5603,64.2608
Uninfected,2774.5,0,0,0,0,213.38,0.7658,125.7566,68.3605
Uninfected,2823.0,0,0,0,0,212.99,0.782,122.2129,64.9036
Uninfected,2929.0,0,0,0,0,211.34,0.8241,124.833,59.1616
Uninfected,2931.0,0.0,0,0,0,240.65,0.636,128.7139,56.8096
Uninfected,3070.5,0,0,0,0,211.58,0.8619,132.3374,58.9155
Uninfected,2957.5,0,0,0,0,207.58,0.8625,128.8967,60.1283
Uninfected,2767.5,0,0,0,0,204.89,0.8284,124.3379,66.5381
Uninfected,2460.5,0,0,0,0,206.75,0.7233,108.9197,67.1802
Uninfected,3004.0,0,0,0,0,209.82,0.8574,126.2551,59.0891
Uninfected,2821.5,0,0,0,0,204.41,0.8486,124.406,65.0634
Uninfected,2654.5,0,0,0,0,200.75,0.8277,118.7852,66.9802
Uninfected,2735.5,0,0,0,0,203.38,0.8311,126.5071,71.682
Uninfected,2771.0,0,0,0,0,204.65,0.8314,121.051,66.9936
Uninfected,2785.5,0,0,0,0,207.38,0.8139,127.2771,70.6785
Uninfected,2957.5,0,0,0,0,208.75,0.8528,126.3137,60.3562
Uninfected,2477.0,0,0,0,0,224.31,0.6186,106.0261,65.336
Uninfected,2782.5,0,0,0,0,204.41,0.8368,127.6995,68.505
Uninfected,2511.0,0,0,0,0,192.65,0.8502,113.4321,71.9395
Uninfected,2848.0,0,0,0,0,210.31,0.8092,133.0381,69.7971
Uninfected,2064.0,0,0,0,0,233.28,0.4766,98.2305,76.6007
Uninfected,2088.5,0,0,0,0,210.75,0.5909,98.2627,74.9565
Uninfected,2839.5,0,0,0,0,206.89,0.8336,129.71,67.4873
Uninfected,2717.0,0,0,0,0,213.14,0.7516,126.9258,72.0426
Uninfected,2160.5,0,0,0,0,240.55,0.4692,102.4419,76.3916
Uninfected,1559.5,0,0,0,0,228.75,0.3745,78.5984,79.7431
Uninfected,2585.5,0,0,0,0,200.89,0.805,115.7893,69.5551
Uninfected,2462.5,0,0,0,0,243.38,0.5224,115.3721,70.0605
Uninfected,1749.5,2.5,0,0,0,255.04,0.338,89.9434,78.6605
Uninfected,1987.0,15.0,1.0,0,0,212.31,0.554,98.6506,76.4757
Uninfected,2853.5,0,0,0,0,219.72,0.7427,135.6309,69.8476
Uninfected,2241.5,0,0,0,0,209.1,0.6443,102.2751,71.7257
Uninfected,2718.5,0,0,0,0,206.55,0.8007,123.7712,70.2573
Uninfected,2408.5,0,0,0,0,200.55,0.7525,114.7776,78.9743
Uninfected,2777.5,0,0,0,0,208.89,0.7999,127.5144,70.1266
Uninfected,2479.0,0,0,0,0,225.14,0.6146,115.605,74.2253
Uninfected,1937.5,0,0,0,0,213.04,0.5365,95.5496,80.5974
Uninfected,2460.5,0,0,0,0,222.55,0.6243,114.3711,73.0398
Uninfected,2600.5,0,0,0,0,224.21,0.6501,122.085,72.258
Uninfected,2877.5,0,0,0,0,215.24,0.7805,133.1604,68.6268
Uninfected,1802.5,8.5,0,0,0,182.89,0.6771,87.7754,79.7569
Uninfected,2802.0,0,0,0,0,214.31,0.7667,129.7605,68.5221
Uninfected,2052.5,0,0,0,0,250.55,0.4109,99.0889,77.5007
Uninfected,2681.0,0,0,0,0,209.82,0.7652,118.3254,65.2909
Uninfected,2454.5,0,0,0,0,200.21,0.7695,111.1597,72.799
Uninfected,2314.0,3.0,0,0,0,249.28,0.468,110.22,72.0672
Uninfected,2651.0,0,0,0,0,215.28,0.7188,120.2876,69.3791
Uninfected,2132.5,0,0,0,0,237.87,0.4736,100.5098,75.6665
Uninfected,2645.0,0,0,0,0,215.97,0.7126,120.8188,71.1112
Uninfected,2235.5,0,0,0,0,196.07,0.7308,102.8086,74.789
Uninfected,2507.5,0,0,0,0,215.24,0.6802,114.5906,73.0634
Uninfected,1850.0,0,0,0,0,246.94,0.3813,90.3914,77.3974
Uninfected,2325.5,0,0,0,0,217.24,0.6192,111.0156,78.8391
Uninfected,2463.0,0,0,0,0,202.79,0.7526,112.5144,75.4594
Uninfected,2346.0,0,0,0,0,212.31,0.654,108.7778,75.6148
Uninfected,2726.0,0,0,0,0,224.31,0.6808,125.6748,70.1009
Uninfected,2789.0,0,0,0,0,208.31,0.8077,128.9099,70.3152
Uninfected,2300.5,0,0,0,0,229.38,0.5494,109.0237,74.989
Uninfected,2659.0,0,0,0,0,206.99,0.7798,120.1091,66.7568
Uninfected,2601.0,0,0,0,0,213.48,0.7172,119.356,71.907
Uninfected,2201.0,0,0,0,0,219.62,0.5734,103.541,76.0015
Uninfected,2206.5,0,0,0,0,222.89,0.5581,104.7678,77.301
Uninfected,2458.0,0,0,0,0,210.65,0.6961,116.1406,75.6047
Uninfected,2136.5,0,0,0,0,240.55,0.464,100.3438,76.1574
Uninfected,2737.0,0,0,0,0,211.48,0.769,121.6399,67.068
Uninfected,2262.5,0,0,0,0,233.38,0.522,108.8518,77.1577
Uninfected,2072.0,0,0,0,0,225.28,0.513,99.1704,77.2985
Uninfected,2444.5,0,0,0,0,208.89,0.704,112.5398,73.3275
Uninfected,2474.0,0,0,0,0,204.45,0.7438,115.1472,75.6634
Uninfected,1919.5,0,0,0,0,234.21,0.4397,93.8528,79.7438
Uninfected,2901.5,0,0,0,0,211.58,0.8145,126.0762,59.9244
Uninfected,2661.0,0,0,0,0,232.99,0.616,122.9597,69.9835
Uninfected,2689.0,0,0,0,0,211.68,0.7541,119.9705,64.9384
Uninfected,2187.0,0,0,0,0,242.51,0.4673,103.6736,75.6954
Uninfected,2822.0,0,0,0,0,207.82,0.8211,129.8286,67.92
Uninfected,2324.0,0,0,0,0,231.14,0.5466,108.7449,75.413
Uninfected,2308.0,0,0,0,0,211.48,0.6485,106.6023,75.6606
Uninfected,2982.5,0,0,0,0,215.24,0.809,138.6562,65.616
Uninfected,2741.0,0,0,0,0,210.31,0.7788,125.647,70.0655
Uninfected,2351.0,0,0,0,0,213.48,0.6483,111.1396,78.1072
Uninfected,2371.0,0.0,0,0,0,236.45,0.5329,113.4106,75.5598
Uninfected,2450.0,0,0,0,0,209.68,0.7003,116.2822,75.6208
Uninfected,2215.0,0,0,0,0,254.45,0.4299,109.7681,79.2848
Uninfected,2672.5,0,0,0,0,266.69,0.4722,129.1721,70.0356
Uninfected,1513.5,2.5,0,0,0,178.27,0.5985,75.9753,79.5705
Uninfected,2242.5,0,0,0,0,194.75,0.743,105.6516,76.5231
Uninfected,2361.0,0,0,0,0,215.97,0.6361,114.5254,79.8574
Uninfected,2135.5,0,0,0,0,221.04,0.5493,100.8752,77.3203
Uninfected,1824.5,0.5,0,0,0,242.21,0.3908,90.9268,78.6069
Uninfected,2541.0,0,0,0,0,214.99,0.6908,116.802,72.2203
Uninfected,2949.0,248.5,0,0,0,213.54,0.8127,108.4402,48.2038
Uninfected,2924.0,0,0,0,0,208.31,0.8468,125.3259,61.3652
Uninfected,2470.5,0,0,0,0,206.89,0.7253,102.0786,65.4239
Uninfected,2591.5,0,0,0,0,202.07,0.7976,110.2378,64.6274
Uninfected,2833.5,0,0,0,0,208.55,0.8187,118.1885,60.7002
Uninfected,2654.0,0,0,0,0,205.14,0.7925,112.0071,63.8992
Uninfected,2712.5,0,0,0,0,208.07,0.7874,112.0776,59.9661
Uninfected,2745.5,0,0,0,0,210.41,0.7793,116.3032,63.6805
Uninfected,2659.0,0,0,0,0,204.79,0.7967,108.0664,61.4576
Uninfected,2692.5,0,0,0,0,202.07,0.8287,110.2402,60.6687
Uninfected,2733.5,0,0,0,0,202.07,0.8413,118.0195,63.4103
Uninfected,2916.5,0,0,0,0,208.07,0.8466,118.6311,57.4157
Uninfected,2783.0,0,0,0,0,201.34,0.8627,117.3367,60.7232
Uninfected,2236.0,0,0,0,0,189.14,0.7855,98.6401,71.8697
Uninfected,2822.0,0,0,0,0,201.34,0.8748,118.3999,58.4371
Uninfected,2557.0,0,0,0,0,202.65,0.7824,104.8164,60.9259
Uninfected,2306.0,0,0,0,0,208.65,0.6656,98.9246,70.482
Uninfected,2818.5,0,0,0,0,209.24,0.809,118.8567,62.2176
Uninfected,2927.0,0,0,0,0,209.82,0.8355,131.374,66.7735
Uninfected,2077.5,0,0,0,0,202.21,0.6385,94.6685,77.1279
Uninfected,2708.0,0,0,0,0,203.97,0.818,116.7351,65.0121
Uninfected,2887.5,29.0,0,0,0,217.1,0.7699,110.7097,52.9755
Uninfected,2593.0,0,0,0,0,213.68,0.7136,109.5049,62.975
Uninfected,2682.0,0,0,0,0,202.31,0.8235,111.8916,63.5782
Uninfected,2675.0,0,0,0,0,205.14,0.7988,115.8633,67.4953
Uninfected,2820.0,0,0,0,0,205.14,0.8421,123.6179,64.9563
Uninfected,2745.0,0,0,0,0,205.82,0.8143,111.7913,55.8397
Uninfected,2791.5,0,0,0,0,208.07,0.8103,117.5823,62.7121
Uninfected,2953.5,0,0,0,0,211.24,0.8318,130.0994,63.5075
Uninfected,2505.0,0,0,0,0,209.82,0.715,111.8826,71.159
Uninfected,2539.0,0,0,0,0,212.31,0.7078,106.7058,64.7233
Uninfected,2689.0,0,0,0,0,203.97,0.8122,119.9753,70.1686
Uninfected,2864.0,0,0,0,0,205.14,0.8553,118.5894,59.6886
Uninfected,2747.5,0,0,0,0,210.07,0.7824,114.74,60.5025
Uninfected,2734.0,0,0,0,0,212.99,0.7573,116.7183,61.7836
Uninfected,2715.5,0,0,0,0,204.41,0.8167,112.5259,61.4367
Uninfected,2877.0,0,0,0,0,208.65,0.8304,123.1921,63.2853
Uninfected,2610.0,0,0,0,0,205.14,0.7794,105.1833,60.1418
Uninfected,2631.0,0,0,0,0,203.97,0.7947,107.3601,60.0988
Uninfected,2921.5,0,0,0,0,207.58,0.852,114.2561,53.8196
Uninfected,3024.0,0,0,0,0,215.2,0.8206,115.1541,49.184
Uninfected,2568.5,0,0,0,0,194.41,0.854,105.0396,59.9316
Uninfected,2717.5,0,0,0,0,202.89,0.8295,113.4668,62.1915
Uninfected,2097.0,0,0,0,0,206.99,0.615,90.7693,69.9068
Uninfected,2720.5,0,0,0,0,206.89,0.7987,118.1851,66.3811
Uninfected,2687.0,0,0,0,0,209.48,0.7695,107.0449,58.1367
Uninfected,2775.5,0,0,0,0,212.55,0.772,117.1116,64.1016
Uninfected,2560.5,0,0,0,0,202.07,0.788,106.2231,64.0531
Uninfected,2929.5,0,0,0,0,212.75,0.8133,118.1296,57.3065
Uninfected,2937.0,0,0,0,0,209.48,0.8411,125.9148,62.0918
Uninfected,2250.0,0,0,0,0,197.97,0.7215,95.7217,68.8135
Uninfected,2516.5,0,0,0,0,200.55,0.7862,109.3425,70.3802
Uninfected,3048.0,0,0,0,0,214.51,0.8324,120.217,52.4282
Uninfected,2853.0,0,0,0,0,206.99,0.8367,118.6023,57.8968
Uninfected,2832.0,0,0,0,0,202.17,0.8707,116.2876,58.7844
Uninfected,2779.0,0,0,0,0,206.65,0.8177,115.707,60.3369
Uninfected,2862.0,0,0,0,0,207.48,0.8355,124.4988,63.0659
Uninfected,2982.0,0,0,0,0,207.2,0.8729,120.2275,54.0761
Uninfected,2511.0,0,0,0,0,199.28,0.7946,109.4219,69.9126
Uninfected,2859.5,0,0,0,0,206.89,0.8395,125.0696,65.5064
Uninfected,2748.5,0,0,0,0,203.24,0.8362,113.8647,59.7384
Uninfected,2680.5,0,0,0,0,215.1,0.7281,111.9604,62.6224
Uninfected,2916.0,0,0,0,0,208.17,0.8456,122.1538,59.8551
Uninfected,2950.0,0,0,0,0,213.34,0.8145,125.4661,62.1405
Uninfected,2821.5,0,0,0,0,204.75,0.8457,119.8406,59.9615
Uninfected,2926.5,0,0,0,0,210.75,0.828,123.5669,57.7977
Uninfected,2794.0,0,0,0,0,202.99,0.8521,117.8472,60.4611
Uninfected,2985.5,0,0,0,0,212.75,0.8289,116.8552,52.6733
Uninfected,2927.0,0,0,0,0,211.48,0.8224,128.1086,64.9143
Uninfected,2680.0,0,0,0,0,201.48,0.8296,112.8962,64.0844
Uninfected,2748.5,0,0,0,0,211.1,0.7751,117.1118,62.2813
Uninfected,2721.5,0,0,0,0,204.55,0.8174,119.1973,67.4488
Uninfected,2792.5,0,0,0,0,205.72,0.8292,128.0767,71.1383
Uninfected,2794.5,0,0,0,0,206.89,0.8204,132.8525,74.1075
Uninfected,2760.0,0,0,0,0,205.14,0.8242,123.3101,68.6908
Uninfected,2749.0,0,0,0,0,208.31,0.7961,123.0249,69.2127
Uninfected,2862.0,0,0,0,0,208.65,0.8261,116.6711,57.7492
Uninfected,2368.5,0,0,0,0,203.38,0.7196,104.8928,73.6874
Uninfected,2952.0,0,0,0,0,218.99,0.7735,130.2432,62.5695
Uninfected,2749.0,0,0,0,0,208.65,0.7935,119.2339,66.5435
Uninfected,2907.5,0,0,0,0,210.41,0.8253,124.9275,62.7999
Uninfected,2712.0,0,0,0,0,209.14,0.7792,125.3354,73.8616
Uninfected,2796.5,0,0,0,0,213.72,0.7693,126.5625,68.8829
Uninfected,2968.0,0,0,0,0,209.82,0.8472,135.6077,65.7795
Uninfected,3002.5,0,0,0,0,219.58,0.7825,138.8911,64.6048
Uninfected,2844.5,0,0,0,0,210.55,0.8063,124.7737,65.8679
Uninfected,2945.0,0,0,0,0,217.82,0.78,127.7092,61.2064
Uninfected,2784.5,0,0,0,0,205.72,0.8268,127.303,69.8917
Uninfected,2797.0,0,0,0,0,208.31,0.81,124.7607,66.6858
Uninfected,2830.5,0,0,0,0,205.38,0.8433,129.8188,70.3572
Uninfected,2819.0,0,0,0,0,207.48,0.8229,123.635,65.5918
Uninfected,2771.0,0,0,0,0,205.28,0.8263,120.9595,64.435
Uninfected,2837.0,0,0,0,0,206.31,0.8376,121.0107,63.4138
Uninfected,2843.5,0,0,0,0,208.07,0.8254,118.3455,61.3238
Uninfected,2628.0,0,0,0,0,204.79,0.7874,114.1802,67.4227
Uninfected,2819.5,0,0,0,0,204.07,0.8508,121.1953,63.3885
Uninfected,2712.0,0,0,0,0,211.48,0.762,118.7551,65.9698
Uninfected,2725.5,0,0,0,0,213.04,0.7547,121.6052,67.7605
Uninfected,2856.5,0,0,0,0,216.55,0.7655,127.3628,66.5077
Uninfected,2406.0,0,0,0,0,201.48,0.7448,109.4399,74.5005
Uninfected,2752.0,0,0,0,0,209.82,0.7855,124.0132,70.2135
Uninfected,2762.0,0,0,0,0,208.31,0.7999,123.0889,68.5183
Uninfected,2574.0,0,0,0,0,207.62,0.7504,112.988,69.2501
Uninfected,2488.5,0,0,0,0,202.55,0.7622,111.2354,71.2269
Uninfected,2850.5,0,0,0,0,208.07,0.8274,129.2822,66.6573
Uninfected,2933.5,0,0,0,0,211.58,0.8235,130.8645,64.7761
Uninfected,2515.0,0,0,0,0,202.31,0.7722,113.9336,73.0981
Uninfected,2407.5,0,0,0,0,205.24,0.7182,111.3796,76.3021
Uninfected,2847.0,0,0,0,0,207.48,0.8311,124.9819,64.1924
Uninfected,2757.5,0,0,0,0,205.72,0.8188,123.2917,69.0677
Uninfected,2957.0,0,0,0,0,207.48,0.8632,131.2141,63.5392
Uninfected,2461.5,0,0,0,0,202.21,0.7565,108.3479,72.1677
Uninfected,2726.5,0,0,0,0,203.24,0.8295,115.9705,61.2774
Uninfected,2636.0,0,0,0,0,201.48,0.816,116.4595,67.1457
Uninfected,2845.5,0,0,0,0,205.24,0.8489,126.7446,65.3613
Uninfected,2807.0,0,0,0,0,215.14,0.7621,121.5874,63.4466
Uninfected,2873.0,0,0,0,0,215.34,0.7786,126.667,65.9552
Uninfected,2575.0,0,0,0,0,199.28,0.8148,117.0962,72.9554
Uninfected,2578.5,0,0,0,0,204.55,0.7744,118.7661,74.0086
Uninfected,2939.0,0,0,0,0,213.82,0.8078,133.8694,66.8173
Uninfected,2595.5,0,0,0,0,206.55,0.7645,110.0259,65.7447
Uninfected,2778.5,0,0,0,0,204.55,0.8345,121.0029,65.5014
Uninfected,2670.5,0,0,0,0,207.72,0.7777,116.8633,66.4253
Uninfected,2679.5,0,0,0,0,216.55,0.718,120.6143,71.3295
Uninfected,2873.0,0,0,0,0,207.48,0.8387,130.1782,66.96
Uninfected,2936.0,0,0,0,0,210.99,0.8287,125.9648,60.705
Uninfected,3007.0,0,0,0,0,212.17,0.8394,136.1587,65.8181
Uninfected,2886.0,0,0,0,0,210.65,0.8173,131.6282,67.2459
Uninfected,2969.0,0,0,0,0,207.48,0.8667,134.2734,66.1457
Uninfected,2902.5,0,0,0,0,206.89,0.8521,126.2334,63.8379
Uninfected,2730.0,0,0,0,0,207.14,0.7996,122.6099,67.2724
Uninfected,2856.5,0,0,0,0,206.41,0.8425,127.2805,65.7709
Uninfected,2923.0,0,0,0,0,209.14,0.8398,133.7937,67.6439
Uninfected,2595.0,0,0,0,0,206.79,0.7626,116.9307,70.7598
Uninfected,2690.0,0,0,0,0,206.65,0.7916,114.4919,62.5109
Uninfected,2851.0,0,0,0,0,209.48,0.8164,128.0332,65.7166
Uninfected,2618.5,0,0,0,0,203.24,0.7966,111.6804,64.4443
Uninfected,2898.5,0,0,0,0,212.07,0.8099,129.5315,66.3803
Uninfected,2981.5,0,0,0,0,210.41,0.8463,134.031,64.7016
Uninfected,2648.0,0,0,0,0,207.48,0.773,119.2432,72.2524
Uninfected,2761.0,0,0,0,0,206.65,0.8125,122.6047,67.2481
Uninfected,2295.5,0,0,0,0,226.21,0.5637,107.9399,76.183
Uninfected,2862.0,0,0,0,0,223.82,0.7179,132.4666,68.6091
Uninfected,2750.5,0,0,0,0,217.72,0.7291,126.51,70.2445
Uninfected,2770.5,0,0,0,0,211.24,0.7802,125.9475,66.4723
Uninfected,2464.0,0,0,0,0,208.79,0.7103,114.2524,73.7611
Uninfected,2797.5,0,0,0,0,208.07,0.812,130.1416,72.0207
Uninfected,2582.0,0,0,0,0,209.82,0.737,120.876,78.0613
Uninfected,2814.0,0,0,0,0,216.65,0.7534,130.0039,69.1712
Uninfected,2900.0,0,0,0,0,210.17,0.8251,133.5579,65.9489
Uninfected,2929.5,0,0,0,0,209.24,0.8409,130.79,65.7039
Uninfected,2783.0,0,0,0,0,208.65,0.8033,125.8938,67.3183
Uninfected,2733.5,0,0,0,0,216.89,0.7302,125.0186,69.6646
Uninfected,2371.0,0,0,0,0,205.82,0.7033,105.1985,70.0015
Uninfected,2747.0,0,0,0,0,208.31,0.7955,123.1145,68.0133
Uninfected,2760.0,0,0,0,0,208.31,0.7993,129.5337,73.1636
Uninfected,3066.5,0,0,0,0,215.1,0.8329,144.1641,66.6591
Uninfected,2563.0,0,0,0,0,209.48,0.734,115.5347,72.1651
Uninfected,2763.5,0,0,0,0,204.07,0.8339,129.1238,71.4019
Uninfected,2574.0,0,0,0,0,223.48,0.6476,119.0603,73.5392
Uninfected,2727.5,0,0,0,0,205.72,0.8099,123.1436,70.0657
Uninfected,2775.5,0,0,0,0,206.41,0.8186,128.9409,70.6571
Uninfected,2637.0,0,0,0,0,203.48,0.8003,121.3435,72.0394
Uninfected,2492.0,0,0,0,0,269.42,0.4314,120.7698,72.9357
Uninfected,2698.0,0,0,0,0,205.62,0.8019,122.9756,71.3978
Uninfected,2619.0,0,0,0,0,206.79,0.7696,119.0474,71.3173
Uninfected,2330.5,0,0,0,0,205.72,0.692,109.9158,76.2094
Uninfected,2798.5,0,0,0,0,211.58,0.7856,126.6057,68.7734
Uninfected,2788.5,0,0,0,0,206.89,0.8186,129.9324,71.713
Uninfected,2915.0,0,0,0,0,210.99,0.8228,136.0933,67.5553
Uninfected,2671.5,0,0,0,0,210.89,0.7548,120.718,68.3357
Uninfected,2668.0,0,0,0,0,199.48,0.8426,125.3777,73.1846
Uninfected,2843.5,0,0,0,0,208.89,0.8189,131.5732,70.5431
Uninfected,2376.5,0,0,0,0,212.21,0.6632,109.0178,73.5565
Uninfected,2927.0,0,0,0,0,213.34,0.8082,134.6267,67.1744
Uninfected,2977.5,0,0,0,0,211.58,0.8358,140.7175,68.3714
Uninfected,2785.0,0,0,0,0,205.82,0.8261,127.3877,68.9354
Uninfected,2563.5,0,0,0,0,210.07,0.73,117.4004,74.0092
Uninfected,2639.0,0,0,0,0,205.14,0.7881,120.9258,73.0428
Uninfected,2348.0,0,0,0,0,204.31,0.7069,106.1682,73.3126
Uninfected,2898.0,0,0,0,0,213.48,0.7991,131.6797,64.9852
Uninfected,2569.5,0,0,0,0,204.55,0.7717,115.9644,71.3415
Uninfected,3026.0,0,0,0,0,216.17,0.8138,140.2009,66.0562
Uninfected,2676.0,0,0,0,0,207.14,0.7838,119.4424,68.5711
Uninfected,2941.0,0,0,0,0,213.34,0.812,134.9934,66.3532
Uninfected,2858.5,0,0,0,0,226.41,0.7007,135.0688,69.2068
Uninfected,3082.5,0,0,0,0,219.24,0.8059,136.8254,59.7831
Uninfected,2325.5,3.0,0,0,0,215.24,0.6308,105.937,72.2665
Uninfected,2700.0,0,0,0,0,220.65,0.6969,123.6157,68.8947
Uninfected,2711.0,0,0,0,0,214.31,0.7418,125.6423,71.0449
Uninfected,2767.5,0,0,0,0,222.41,0.7031,124.7161,66.7634
Uninfected,2630.5,0,0,0,0,222.55,0.6674,118.6702,69.2305
Uninfected,2516.5,0,0,0,0,195.38,0.8284,113.0408,70.3335
Uninfected,2915.0,0,0,0,0,228.65,0.7006,130.6755,61.5131
Uninfected,2294.5,0,0,0,0,225.04,0.5694,103.1785,72.9305
Uninfected,2667.0,0,0,0,0,208.65,0.7698,116.7302,67.9143
Uninfected,2632.5,0,0,0,0,208.55,0.7606,118.8501,71.478
Uninfected,2659.5,0,0,0,0,206.55,0.7833,118.5732,70.4566
Uninfected,2435.5,0,0,0,0,205.58,0.7242,111.6353,70.8635
Uninfected,2719.5,0,0,0,0,208.07,0.7894,120.0745,67.5508
Uninfected,2724.5,0,0,0,0,217.24,0.7255,123.3472,67.406
Uninfected,2882.0,0,0,0,0,209.82,0.8226,132.6709,67.7827
Uninfected,2793.5,0,0,0,0,212.07,0.7806,124.4412,64.5056
Uninfected,2719.0,0,0,0,0,208.65,0.7848,122.2021,68.7891
Uninfected,2659.0,0,0,0,0,214.45,0.7266,122.0764,71.2743
Uninfected,2941.5,0,0,0,0,210.75,0.8322,127.4929,60.478
Uninfected,2618.5,0,0,0,0,205.72,0.7775,117.8113,71.307
Uninfected,2531.0,0,0,0,0,211.82,0.7088,115.5586,72.5426
Uninfected,2622.5,0,0,0,0,205.24,0.7824,118.6455,70.2201
Uninfected,2498.5,0,0,0,0,220.07,0.6483,114.9443,70.3739
Uninfected,2823.0,0,0,0,0,241.48,0.6084,128.428,63.8816
Uninfected,2829.5,0,0,0,0,212.89,0.7845,121.8784,61.8713
Uninfected,2540.5,0,0,0,0,212.41,0.7076,110.9944,67.8011
Uninfected,2655.5,0,0,0,0,219.04,0.6955,122.7192,72.0319
Uninfected,2572.5,0,0,0,0,213.38,0.71,119.8701,73.8043
Uninfected,2702.5,0,0,0,0,209.72,0.7721,119.9951,69.7409
Uninfected,2588.5,0,0,0,0,221.38,0.6637,117.1252,71.5323
Uninfected,2597.5,0,0,0,0,215.72,0.7014,115.3237,69.8115
Uninfected,3019.0,0,0,0,0,220.51,0.7802,134.3301,61.6183
Uninfected,2771.5,0,0,0,0,206.89,0.8136,124.5869,67.6645
Uninfected,2609.0,0,0,0,0,210.31,0.7413,114.3438,68.8435
Uninfected,2467.0,0,0,0,0,218.65,0.6484,106.9133,64.8691
Uninfected,2789.5,0,0,0,0,209.72,0.797,128.1423,70.2049
Uninfected,2697.0,0,0,0,0,211.48,0.7578,118.6621,68.1698
Uninfected,2566.0,0,0,0,0,210.31,0.729,115.614,71.0712
Uninfected,2671.0,0,0,0,0,219.14,0.699,110.7244,63.2814
Uninfected,2692.5,0,0,0,0,208.89,0.7754,120.4287,69.0902
Uninfected,2661.0,0,0,0,0,212.99,0.7371,114.8877,66.4465
Uninfected,2620.0,0,0,0,0,203.97,0.7914,119.7151,73.0871
Uninfected,2595.0,0,0,0,0,209.14,0.7456,109.8706,65.757
Uninfected,2715.0,0,0,0,0,202.51,0.8319,121.1865,66.1465
Uninfected,2070.5,0.5,0.0,0,0,236.21,0.4663,94.4641,71.2741
Uninfected,2822.5,0,0,0,0,212.07,0.7887,115.1133,58.5764
Uninfected,2924.0,0,0,0,0,218.99,0.7662,126.6274,60.7998
Uninfected,2865.0,0,0,0,0,204.65,0.8596,128.3464,68.0332
Uninfected,2983.0,0,0,0,0,216.85,0.7971,124.8757,55.7685
Uninfected,2936.5,0,0,0,0,212.75,0.8153,121.3784,57.1921
Uninfected,2715.0,0,0,0,0,210.99,0.7664,118.4949,65.5574
Uninfected,2952.5,0,0,0,0,213.24,0.816,124.1294,58.4671
Uninfected,2678.5,0,0,0,0,205.72,0.7953,119.4165,68.3766
Uninfected,2614.0,0,0,0,0,205.62,0.7769,114.3708,67.5234
Uninfected,2561.5,0,0,0,0,210.41,0.7271,109.5198,65.9109
Uninfected,2904.5,0,0,0,0,211.58,0.8153,133.9502,69.344
Uninfected,2461.5,0,0,0,0,206.95,0.7222,111.2422,70.3742
Uninfected,2800.0,0,0,0,0,216.17,0.753,113.3799,57.7356
Uninfected,2241.5,0,0,0,0,207.24,0.6559,104.3562,76.4843
Uninfected,2468.0,0,0,0,0,219.48,0.6438,109.8325,67.6059
Uninfected,2804.0,0,0,0,0,220.99,0.7215,122.9294,65.1004
Uninfected,2595.0,0,0,0,0,206.79,0.7626,112.7739,68.3999
Uninfected,2931.5,0,0,0,0,206.55,0.8635,135.4592,68.6191
Uninfected,2736.0,0,0,0,0,216.31,0.7348,117.916,66.2784
Uninfected,2409.5,0,0,0,0,226.07,0.5925,108.5571,70.4543
Uninfected,2624.0,0,0,0,0,213.82,0.7212,117.2537,67.9935
Uninfected,2786.5,0,0,0,0,218.55,0.7331,121.241,64.04
Uninfected,2801.5,0,0,0,0,214.41,0.7658,120.9688,64.5104
Uninfected,2658.0,0,0,0,0,207.48,0.7759,121.8984,72.0073
Uninfected,2896.5,0,0,0,0,214.41,0.7918,127.8313,62.414
Uninfected,2250.5,0,0,0,0,217.24,0.5993,100.6174,73.201
Uninfected,2910.0,0,0,0,0,216.99,0.7766,124.8608,60.1411
Uninfected,2922.5,0,0,0,0,208.07,0.8483,134.7021,68.7286
Uninfected,2752.0,0,0,0,0,225.48,0.6802,125.7712,67.7022
Uninfected,2479.0,0,0,0,0,206.31,0.7319,107.6255,68.6716
Uninfected,2636.0,0,0,0,0,221.62,0.6744,113.489,65.4763
Uninfected,2632.0,0,0,0,0,206.45,0.776,116.3167,68.6619
Uninfected,2811.5,0,0,0,0,210.41,0.798,129.5164,68.6081
Uninfected,2583.0,0,0,0,0,210.31,0.7339,113.1877,69.1586
Uninfected,2935.0,0,0,0,0,213.34,0.8104,131.8196,65.9771
Uninfected,2689.5,0,0,0,0,206.89,0.7896,124.6296,73.016
Uninfected,2740.5,0,0,0,0,212.41,0.7633,121.4001,67.124
Uninfected,2737.5,0,0,0,0,210.07,0.7796,118.8796,65.9935
Uninfected,2734.0,0,0,0,0,215.48,0.7399,117.8887,62.1705
Uninfected,2580.5,0,0,0,0,203.72,0.7813,113.1841,67.8161
